ID,FECHA,ID_DEPARTAMENTO,NOM OPE,ID_PEDIDO,PRODUCCION,KILOS,VELOCIDAD,TM 1,RAZON TM 1,,,
1424,01/03/2023,M1,9,112,10520,134,200,5,CR,,,
1425,01/03/2023,M3,8,105,0,0,200,30,DR,,,
1426,01/03/2023,M3,6,10,7686,98,200,10,AO,,,
1427,01/03/2023,M3,6,121,7686,98,200,10,AO,,,
1428,01/03/2023,M3,7,19,0,0,200,30,ET,,,
1429,01/03/2023,M3,2,53,11564,151,220,0,,,,
1430,01/03/2023,M3,4,68,11564,151,220,60,CO,,,
1431,01/03/2023,M3,2,34,0,0,,60,CO,,,
1432,01/03/2023,M3,3,93,0,0,,60,AT,,,
1433,01/03/2023,M3,1,51,0,0,,60,AT,,,
1434,01/03/2023,M3,2,15,0,0,,60,AT,,,
1435,01/03/2023,M3,10,128,0,0,,60,AT,,,
1436,01/03/2023,M3,9,110,0,0,,60,CO,,,
1437,01/03/2023,M3,10,124,0,,,60,AT,,,
1438,01/03/2023,M3,8,128,0,,,60,AT,,,
1439,01/03/2023,M3,3,64,12950,348,140,0,,,,
1440,01/03/2023,M3,6,32,12950,348,140,0,,,,
1441,02/03/2023,M3,4,100,0,0,,60,EM,,,
1442,02/03/2023,M3,4,115,0,0,,60,EM,,,
1443,02/03/2023,M3,1,119,182,47,140,30,CO,,,
1444,02/03/2023,M3,8,100,0,0,,60,AO,,,
1445,02/03/2023,M3,7,79,0,0,,60,AO,,,
1446,02/03/2023,M3,8,35,0,0,,60,CO,,,
1447,02/03/2023,M3,5,40,0,0,,60,CO,,,
1448,02/03/2023,M3,6,22,0,0,,60,CM,,,
1449,02/03/2023,M3,2,128,0,0,,60,ED,,,
1450,02/03/2023,M3,3,37,0,0,,60,AT,,,
1451,02/03/2023,M3,5,54,0,0,,60,AT,,,
1452,02/03/2023,M3,8,128,0,0,,60,AT,,,
1453,02/03/2023,M3,10,110,0,0,,60,AT,,,
1454,02/03/2023,M3,7,5,0,0,,60,AT,,,
1455,02/03/2023,M3,5,10,0,0,,60,AU,,,
1456,02/03/2023,M3,4,127,0,0,,60,CO,,,
1457,02/03/2023,M3,8,37,0,0,,60,CO,,,
1458,02/03/2023,M3,10,127,0,0,,60,AT,,,
1459,02/03/2023,M3,8,141,0,0,,60,AT,,,
1460,02/03/2023,M3,5,29,0,0,,60,,,,
1461,02/03/2023,M3,5,119,0,0,,60,AU,,,
1462,02/03/2023,M3,2,115,0,0,,60,AU,,,
1463,02/03/2023,M3,1,46,0,0,,60,AU,,,
1464,02/03/2023,M3,6,120,0,0,,60,AU,,,
1465,03/03/2023,M3,5,94,0,0,160,60,AT,,,
1466,03/03/2023,M3,4,20,8247,222,160,30,CD,,,
1467,03/03/2023,M3,6,86,8247,222,160,0,,,,
1468,03/03/2023,M3,10,5,8247,222,160,0,,,,
1469,03/03/2023,M3,7,66,8247,222,160,0,,,,
1470,03/03/2023,M3,10,51,8247,222,160,0,,,,
1471,03/03/2023,M3,8,149,8247,222,160,0,,,,
1472,03/03/2023,M3,5,54,8247,222,160,30,AT,,,
1473,03/03/2023,M3,10,54,8247,222,160,0,,,,
1474,03/03/2023,M3,9,43,8247,222,160,0,,,,
1475,03/03/2023,M3,7,95,8247,222,160,0,,,,
1476,03/03/2023,M3,9,68,8247,222,160,0,,,,
1477,03/03/2023,M3,5,110,0,,,60,ET,,,
1478,03/03/2023,M3,1,118,3000,82,150,30,AT,,,
1479,03/03/2023,M3,5,57,6845,189,150,5,CR,,,
1480,03/03/2023,M3,6,24,6845,189,150,5,CR,,,
1481,03/03/2023,M3,1,114,6845,189,150,5,CR,,,
1482,03/03/2023,M3,10,53,6845,189,150,5,CR,,,
1483,03/03/2023,M3,9,129,0,0,,45,,,,
1484,03/03/2023,M3,9,3,4000,0,,30,CM,,,
1485,03/03/2023,M3,2,120,2000,0,,45,CO,,,
1486,03/03/2023,M3,6,101,0,0,,60,MT,,,
1487,03/03/2023,M3,8,29,0,0,,60,AO,,,
1488,03/03/2023,M3,2,89,0,0,,60,AO,,,
1489,04/03/2023,M3,8,103,0,0,,60,AT,,,
1490,04/03/2023,M3,7,125,0,0,,60,AT,,,
1491,04/03/2023,M3,10,19,0,0,,60,AT,,,
1492,04/03/2023,M3,8,5,5000,220,150,0,,,,
1493,04/03/2023,M3,2,91,5000,220,150,0,,,,
1494,04/03/2023,M3,9,71,5000,220,150,0,,,,
1495,04/03/2023,M3,8,1,5000,220,150,0,,,,
1496,04/03/2023,M3,7,98,9000,220,150,0,,,,
1497,04/03/2023,M3,6,150,9000,220,150,0,,,,
1498,04/03/2023,M3,4,11,9000,220,150,0,,,,
1499,04/03/2023,M3,10,97,9000,220,150,0,,,,
1500,04/03/2023,M3,7,24,6492,0,150,0,,,,
1501,04/03/2023,M3,2,145,0,0,,60,SO,,,
1502,04/03/2023,M3,5,148,0,0,,60,SO,,,
1503,04/03/2023,M3,1,3,0,0,,60,SO,,,
1504,04/03/2023,M3,5,121,0,0,,60,SO,,,
1505,04/03/2023,M3,2,139,0,0,,60,SO,,,
1506,04/03/2023,M3,4,117,0,0,,60,SO,,,
1507,04/03/2023,M3,9,52,0,0,,60,SO,,,
1508,04/03/2023,M3,6,84,0,0,,60,SO,,,
1509,04/03/2023,M3,2,42,0,0,,60,SO,,,
1510,04/03/2023,M3,4,95,0,0,,60,SO,,,
1511,04/03/2023,M3,2,12,0,0,,60,SO,,,
1512,04/03/2023,M3,1,146,0,0,,60,SO,,,
1513,05/03/2023,M3,7,123,,,,60,SO,,,
1514,05/03/2023,M3,6,133,,,,60,SO,,,
1515,05/03/2023,M3,2,112,,,,60,SO,,,
1516,05/03/2023,M3,9,110,,,,60,SO,,,
1517,05/03/2023,M3,5,41,,,,60,SO,,,
1518,05/03/2023,M3,5,93,,,,60,SO,,,
1519,05/03/2023,M3,8,64,,,,60,SO,,,
1520,05/03/2023,M3,3,81,,,,60,SO,,,
1521,05/03/2023,M3,8,132,,,,60,SO,,,
1522,05/03/2023,M3,10,56,,,,60,SO,,,
1523,05/03/2023,M3,5,22,,,,60,SO,,,
1524,05/03/2023,M3,4,101,,,,60,SO,,,
1525,05/03/2023,M3,7,147,,,,60,SO,,,
1526,05/03/2023,M3,8,147,,,,60,SO,,,
1527,05/03/2023,M3,4,122,,,,60,SO,,,
1528,05/03/2023,M3,4,58,,,,60,SO,,,
1529,05/03/2023,M3,8,9,,,,60,SO,,,
1530,05/03/2023,M3,9,3,,,,60,SO,,,
1531,05/03/2023,M3,3,96,,,,60,SO,,,
1532,05/03/2023,M3,2,25,,,,60,SO,,,
1533,05/03/2023,M3,9,19,,,,60,SO,,,
1534,05/03/2023,M3,5,92,,,,60,SO,,,
1535,05/03/2023,M3,9,70,,,,60,SO,,,
1536,05/03/2023,M3,2,19,,,,60,SO,,,
1537,06/03/2023,M3,4,115,0,0,,60,CO,,,
1538,06/03/2023,M3,3,55,0,0,,60,CO,,,
1539,06/03/2023,M3,4,64,0,0,,60,AT,,,
1540,06/03/2023,M3,2,138,0,0,,60,AT,,,
1541,06/03/2023,M3,9,69,3870,94,130,30,AU,,,
1542,06/03/2023,M3,7,136,3870,94,130,30,SY,,,
1543,06/03/2023,M3,1,108,3870,94,130,30,CO,,,
1544,06/03/2023,M3,10,73,0,0,,60,CO,,,
1545,06/03/2023,M3,2,50,0,0,,60,TT,,,
1546,06/03/2023,M3,10,137,0,0,,60,AT,,,
1547,06/03/2023,M3,8,112,0,0,,60,AO,,,
1548,06/03/2023,M3,4,16,7000,135,140,30,CF,,,
1549,06/03/2023,M3,5,67,0,,,60,AO,,,
1550,06/03/2023,M3,7,114,0,,,60,TT,,,
1551,06/03/2023,M3,10,16,7178,142,150,30,TT,,,
1552,06/03/2023,M3,5,57,0,,,60,TT,,,
1553,06/03/2023,M3,2,139,0,,,60,AT,,,
1554,06/03/2023,M3,9,96,7178,142,150,0,,,,
1555,06/03/2023,M3,6,73,7178,142,150,0,,,,
1556,06/03/2023,M3,7,79,7178,142,150,0,,,,
1557,06/03/2023,M3,5,27,7178,142,150,0,,,,
1558,06/03/2023,M3,4,68,7178,142,150,0,,,,
1559,06/03/2023,M3,7,21,7178,142,150,0,,,,
1560,06/03/2023,M3,7,79,7178,142,150,0,,,,
1561,07/03/2023,M3,5,31,0,0,,60,LI,,,
1562,07/03/2023,M3,5,29,9983,115,140,0,,,,
1563,07/03/2023,M3,6,40,9983,115,140,0,,,,
1564,07/03/2023,M3,4,42,0,0,,60,CO,,,
1565,07/03/2023,M3,2,31,0,0,,60,CO,,,
1566,07/03/2023,M3,7,116,0,0,,60,AT,,,
1567,07/03/2023,M3,3,18,0,0,,60,,,,
1568,07/03/2023,M3,10,97,0,0,150,10,CR,,,
1569,07/03/2023,M3,7,55,0,0,150,10,CR,,,
1570,07/03/2023,M3,1,55,0,0,150,10,CR,,,
1571,07/03/2023,M3,1,112,0,0,150,10,CR,,,
1572,07/03/2023,M3,7,108,0,0,150,10,CR,,,
1573,07/03/2023,M3,2,104,10977,218,200,0,,,,
1574,07/03/2023,M3,5,109,10977,218,200,30,TT,,,
1575,07/03/2023,M3,2,66,0,,,60,CO,,,
1576,07/03/2023,M3,6,95,0,,,60,MT,,,
1577,07/03/2023,M3,4,78,0,,,60,AT,,,
1578,07/03/2023,M3,3,27,6619,265,160,30,AT,,,
1579,07/03/2023,M3,10,138,6619,265,160,0,,,,
1580,07/03/2023,M3,7,113,6619,265,160,0,,,,
1581,07/03/2023,M3,7,75,0,,,0,CO,,,
1582,07/03/2023,M3,9,44,0,,,0,MT,,,
1583,07/03/2023,M3,2,19,0,,,0,AT,,,
1584,07/03/2023,M3,9,40,0,,,0,EM,,,
1585,08/03/2023,M3,5,112,0,0,,30,AO,,,
1586,08/03/2023,M3,5,109,4890,191,200,60,OT,,,
1587,08/03/2023,M3,2,147,1000,39,200,40,CR,,,
1588,08/03/2023,M3,6,39,6228,244,150,10,AO,,,
1589,08/03/2023,M3,6,143,6228,244,150,10,CR,,,
1590,08/03/2023,M3,6,50,0,0,,60,FE,,,
1591,08/03/2023,M3,2,149,5079,199,,5,CR,,,
1592,08/03/2023,M3,10,148,0,0,,60,DR,,,
1593,08/03/2023,M3,10,115,5079,199,,5,CR,,,
1594,08/03/2023,M3,10,40,5079,199,,5,CR,,,
1595,08/03/2023,M3,7,37,2539,98,,30,CO,,,
1596,08/03/2023,M3,4,147,5000,10,,15,CO,,,
1597,08/03/2023,M3,4,95,0,0,,60,AT,,,
1598,08/03/2023,M3,5,117,0,0,,60,AT,,,
1599,08/03/2023,M3,8,78,0,0,,30,AU,,,
1600,08/03/2023,M3,7,45,0,0,,60,AO,,,
1601,08/03/2023,M3,10,47,0,0,,60,AO,,,
1602,08/03/2023,M3,6,78,6150,153,,20,,,,
1603,08/03/2023,M3,1,45,6150,153,,5,CR,,,
1604,08/03/2023,M3,7,83,6150,153,,5,CR,,,
1605,08/03/2023,M3,8,148,11798,313,,5,CR,,,
1606,08/03/2023,M3,3,95,11798,313,,5,CR,,,
1607,08/03/2023,M3,10,117,11798,313,,5,CR,,,
1608,08/03/2023,M3,1,53,11798,313,,5,CR,,,
1609,09/03/2023,M3,9,38,3500,94,150,30,,,,
1610,09/03/2023,M3,1,106,6078,162,150,5,CR,,,
1611,09/03/2023,M3,6,38,0,0,,60,CO,,,
1612,09/03/2023,M3,5,52,0,0,,60,,,,
1613,09/03/2023,M3,10,26,0,0,,60,AU,,,
1614,09/03/2023,M3,10,143,0,0,,60,AU,,,
1615,09/03/2023,M3,3,60,0,0,,60,AU,,,
1616,09/03/2023,M3,9,107,0,0,,60,PM,,,
1617,09/03/2023,M3,1,96,0,0,,60,PM,,,
1618,09/03/2023,M3,5,94,1000,52,100,40,PM,,,
1619,09/03/2023,M3,5,144,3000,155,100,30,PM,,,
1620,09/03/2023,M3,4,113,3502,181,100,30,JT,,,
1621,09/03/2023,M3,1,78,3540,181,100,20,ET,,,
1622,09/03/2023,M3,5,78,3540,181,100,10,CR,,,
1623,09/03/2023,M3,10,27,3540,181,100,10,CR,,,
1624,09/03/2023,M3,1,44,0,0,,60,CO,,,
1625,09/03/2023,M3,1,18,0,0,,60,CO,,,
1626,09/03/2023,M3,6,100,0,0,,60,AO,,,
1627,09/03/2023,M3,10,46,0,0,,60,AU,,,
1628,09/03/2023,M3,8,29,11656,350,180,5,CR,,,
1629,09/03/2023,M3,4,10,11656,350,180,5,CR,,,
1630,09/03/2023,M3,3,60,11656,350,180,30,AU,,,
1631,09/03/2023,M3,4,42,0,0,,60,CO,,,
1632,09/03/2023,M3,3,70,0,0,,60,CO,,,
1633,10/03/2023,M3,2,74,0,0,,60,AT,,,
1634,10/03/2023,M3,8,134,0,0,,60,AT,,,
1635,10/03/2023,M3,1,51,0,0,,60,AT,,,
1636,10/03/2023,M3,7,128,5560,155,160,0,,,,
1637,10/03/2023,M3,3,59,5373,159,160,30,SY,,,
1638,10/03/2023,M3,4,47,5851,159,160,0,,,,
1639,10/03/2023,M3,9,35,5000,150,160,0,,,,
1640,10/03/2023,M3,9,75,5000,150,160,0,,,,
1641,10/03/2023,M3,5,22,5000,150,160,0,,,,
1642,10/03/2023,M3,7,58,5000,150,160,0,,,,
1643,10/03/2023,M3,9,68,16168,359,160,0,,,,
1644,10/03/2023,M3,4,74,16168,359,160,0,,,,
1645,10/03/2023,M3,5,46,0,0,180,30,ET,,,
1646,10/03/2023,M3,5,40,7826,208,180,5,,,,
1647,10/03/2023,M3,7,35,7826,208,180,5,,,,
1648,10/03/2023,M3,10,116,3912,104,180,30,SM,,,
1649,10/03/2023,M3,5,58,5000,133,180,20,PM,,,
1650,10/03/2023,M3,5,71,2269,60,180,10,CO,,,
1651,10/03/2023,M3,3,33,0,0,,30,CO,,,
1652,10/03/2023,M3,1,103,0,0,,60,AO,,,
1653,10/03/2023,M3,4,69,0,0,,60,AT,,,
1654,10/03/2023,M3,5,26,0,0,,60,AT,,,
1655,10/03/2023,M3,10,66,0,0,,60,AU,,,
1656,10/03/2023,M3,6,127,0,0,,60,AU,,,
1657,11/03/2023,M3,1,86,0,0,,60,VB,,,
1658,11/03/2023,M3,5,120,0,0,,60,VB,,,
1659,11/03/2023,M3,1,129,3955,112,100,30,VB,,,
1660,11/03/2023,M3,9,105,3955,112,100,0,,,,
1661,11/03/2023,M3,3,79,3955,112,100,0,,,,
1662,11/03/2023,M3,1,39,0,0,,60,CO,,,
1663,11/03/2023,M3,7,9,8001,318,150,0,,,,
1664,11/03/2023,M3,6,137,8001,318,150,0,,,,
1665,11/03/2023,M3,6,130,8001,318,150,0,,,,
1666,11/03/2023,M3,5,126,8001,318,150,0,,,,
1667,11/03/2023,M3,9,59,8001,318,150,30,OT,,,
1668,11/03/2023,M3,6,98,8001,318,150,0,,,,
1669,11/03/2023,M3,9,34,0,0,,30,ET,,,
1670,11/03/2023,M3,6,44,0,0,,60,AO,,,
1671,11/03/2023,M3,6,74,0,0,,60,AO,,,
1672,11/03/2023,M3,5,72,0,0,,60,CF,,,
1673,11/03/2023,M3,5,75,1560,65,120,30,AU,,,
1674,11/03/2023,M3,2,142,1750,73,120,30,CO,,,
1675,11/03/2023,M3,7,4,0,0,,60,AO,,,
1676,11/03/2023,M3,8,138,0,0,,30,AC,,,
1677,11/03/2023,M3,5,36,0,0,,30,CM,,,
1678,11/03/2023,M3,2,71,0,0,,60,AU,,,
1679,11/03/2023,M3,4,2,0,0,,60,LI,,,
1680,11/03/2023,M3,6,73,0,0,,60,LI,,,
1681,12/03/2023,M3,1,41,,,,60,SO,,,
1682,12/03/2023,M3,10,64,,,,60,SO,,,
1683,12/03/2023,M3,9,8,,,,60,SO,,,
1684,12/03/2023,M3,4,49,,,,60,SO,,,
1685,12/03/2023,M3,9,66,,,,60,SO,,,
1686,12/03/2023,M3,3,85,,,,60,SO,,,
1687,12/03/2023,M3,3,137,,,,60,SO,,,
1688,12/03/2023,M3,4,57,,,,60,SO,,,
1689,12/03/2023,M3,6,40,,,,60,SO,,,
1690,12/03/2023,M3,10,114,,,,60,SO,,,
1691,12/03/2023,M3,2,80,,,,60,SO,,,
1692,12/03/2023,M3,5,44,,,,60,SO,,,
1693,12/03/2023,M3,2,121,,,,60,SO,,,
1694,12/03/2023,M3,9,87,,,,60,SO,,,
1695,12/03/2023,M3,8,16,,,,60,SO,,,
1696,12/03/2023,M3,8,77,,,,60,SO,,,
1697,12/03/2023,M3,3,107,,,,60,SO,,,
1698,12/03/2023,M3,1,10,,,,60,SO,,,
1699,12/03/2023,M3,5,115,,,,60,SO,,,
1700,12/03/2023,M3,8,82,,,,60,SO,,,
1701,12/03/2023,M3,1,12,,,,60,SO,,,
1702,12/03/2023,M3,8,123,,,,60,SO,,,
1703,12/03/2023,M3,4,29,,,,60,SO,,,
1704,12/03/2023,M3,1,127,,,,60,SO,,,
1705,13/03/2023,M3,2,89,0,0,,60,CO,,,
1706,13/03/2023,M3,4,115,0,0,,60,CO,,,
1707,13/03/2023,M3,9,125,0,0,,0,TT,,,
1708,13/03/2023,M3,10,92,0,0,,0,AT,,,
1709,13/03/2023,M3,9,103,0,0,,0,AU,,,
1710,13/03/2023,M3,5,94,12000,165,160,0,,,,
1711,13/03/2023,M3,4,82,0,0,,60,CO,,,
1712,13/03/2023,M3,5,117,0,0,,60,MT,,,
1713,13/03/2023,M3,1,44,0,0,,60,AT,,,
1714,13/03/2023,M3,9,11,0,0,,60,AU,,,
1715,13/03/2023,M3,10,21,5015,68,,30,LI,,,
1716,13/03/2023,M3,7,7,5015,68,,30,CO,,,
1717,13/03/2023,M3,5,107,0,,,60,CO,,,
1718,13/03/2023,M3,2,39,0,,,60,CO,,,
1719,13/03/2023,M3,9,73,0,,,60,OT,,,
1720,13/03/2023,M3,10,24,0,,,60,OT,,,
1721,13/03/2023,M3,2,38,0,,,60,AT,,,
1722,13/03/2023,M3,2,81,0,,,60,AT,,,
1723,13/03/2023,M3,2,130,0,,,60,AT,,,
1724,13/03/2023,M3,4,88,0,,,60,AT,,,
1725,13/03/2023,M3,10,109,0,,,60,AT,,,
1726,13/03/2023,M1,8,99,0,,,60,CO,,,
1727,13/03/2023,M1,1,124,0,,,60,ET,,,
1728,13/03/2023,M1,6,23,0,,,60,ET,,,
1729,14/03/2023,M1,9,22,0,0,,60,AT,,,
1730,14/03/2023,M1,9,128,0,0,,60,AT,,,
1731,14/03/2023,M1,4,131,0,0,,60,OT,,,
1732,14/03/2023,M1,3,132,0,0,,30,AT,,,
1733,14/03/2023,M1,5,136,0,0,,30,AT,,,
1734,14/03/2023,M1,5,47,0,0,,30,AO,,,
1735,14/03/2023,M1,9,31,5864,233,130,30,LI,,,
1736,14/03/2023,M1,6,16,5864,233,130,0,,,,
1737,14/03/2023,M1,4,148,5864,233,130,10,CR,,,
1738,14/03/2023,M1,9,127,0,0,,60,,,,
1739,14/03/2023,M1,6,93,0,0,,60,CO,,,
1740,14/03/2023,M1,7,88,0,0,,60,AT,,,
1741,14/03/2023,M1,2,120,0,0,,60,VB,,,
1742,14/03/2023,M1,4,95,0,0,,60,VB,,,
1743,14/03/2023,M1,6,112,0,0,,60,CO,,,
1744,14/03/2023,M1,8,120,0,0,,60,CO,,,
1745,14/03/2023,M1,3,1,0,0,,60,AT,,,
1746,14/03/2023,M1,2,52,10438,134,,0,,,,
1747,14/03/2023,M1,8,14,10438,134,,0,,,,
1748,14/03/2023,M1,6,33,0,0,,60,EM,,,
1749,14/03/2023,M1,3,117,10438,134,,0,,,,
1750,14/03/2023,M1,5,8,10438,134,,0,,,,
1751,14/03/2023,M1,9,42,10438,134,,0,,,,
1752,14/03/2023,M1,2,28,10438,134,,0,,,,
1753,15/03/2023,M1,8,32,5300,69,180,20,ET,,,
1754,15/03/2023,M1,4,110,9400,122,180,5,OT,,,
1755,15/03/2023,M1,3,146,1271,17,180,40,,,,
1756,15/03/2023,M1,2,14,0,0,,60,CO,,,
1757,15/03/2023,M1,6,67,0,0,,60,AO,,,
1758,15/03/2023,M1,10,44,0,0,,60,AT,,,
1759,15/03/2023,M1,5,118,0,0,,30,VB,,,
1760,15/03/2023,M1,10,92,0,0,,30,EM,,,
1761,15/03/2023,M1,2,20,4700,,140,30,LP,,,
1762,15/03/2023,M1,1,141,3300,,140,30,AO,,,
1763,15/03/2023,M1,5,87,0,,,30,AO,,,
1764,15/03/2023,M1,10,68,0,,,30,FE,,,
1765,15/03/2023,M1,3,53,6019,172,130,30,LP,,,
1766,15/03/2023,M1,5,87,6019,172,130,0,,,,
1767,15/03/2023,M1,10,88,0,0,,60,AT,,,
1768,15/03/2023,M1,4,115,0,0,,60,FE,,,
1769,15/03/2023,M1,5,89,0,0,,60,CO,,,
1770,15/03/2023,M1,8,54,0,0,,60,CO,,,
1771,15/03/2023,M1,2,114,0,,,60,AO,,,
1772,15/03/2023,M1,3,29,0,0,,60,AO,,,
1773,15/03/2023,M1,10,66,5385,152,160,30,LP,,,
1774,15/03/2023,M1,7,7,5385,152,160,30,PD,,,
1775,15/03/2023,M1,1,33,10770,304,160,5,CR,,,
1776,15/03/2023,M1,9,117,10770,304,160,5,CR,,,
1777,16/03/2023,M1,9,47,2400,0,160,31,ET,,,
1778,16/03/2023,M1,9,66,0,0,,60,PM,,,
1779,16/03/2023,M1,10,49,3250,0,160,30,PM,,,
1780,16/03/2023,M1,5,116,3250,0,160,30,CO,,,
1781,16/03/2023,M1,1,124,0,0,160,60,CO,,,
1782,16/03/2023,M1,1,101,0,0,160,60,AO,,,
1783,16/03/2023,M1,9,30,0,0,160,30,AO,,,
1784,16/03/2023,M1,7,21,0,0,160,30,AT,,,
1785,16/03/2023,M1,2,81,0,0,160,30,AO,,,
1786,16/03/2023,M1,7,127,0,0,,60,AT,,,
1787,16/03/2023,M1,2,117,0,0,,60,AT,,,
1788,16/03/2023,M1,3,46,0,0,,0,,,,
1789,16/03/2023,M1,3,66,,,,60,AT,,,
1790,16/03/2023,M1,3,81,,,,60,AT,,,
1791,16/03/2023,M1,6,35,2700,117,120,30,AU,,,
1792,16/03/2023,M1,3,52,2700,117,120,30,LI,,,
1793,16/03/2023,M1,8,72,5400,230,120,0,,,,
1794,16/03/2023,M1,1,50,5795,222,120,0,,,,
1795,16/03/2023,M1,9,1,5795,222,120,0,,,,
1796,16/03/2023,M1,5,116,0,,,60,CO,,,
1797,16/03/2023,M1,2,26,0,,,60,MT,,,
1798,16/03/2023,M1,8,15,0,,,60,CF,,,
1799,16/03/2023,M1,3,18,0,,,60,AO,,,
1800,16/03/2023,M1,9,94,0,,,60,VB,,,
1801,17/03/2023,M1,5,21,0,0,,60,VB,,,
1802,17/03/2023,M1,5,69,0,0,,60,VB,,,
1803,17/03/2023,M1,7,144,0,0,,60,VB,,,
1804,17/03/2023,M1,1,104,0,0,,60,VB,,,
1805,17/03/2023,M1,3,6,0,0,,60,AO,,,
1806,17/03/2023,M1,5,90,4389,138,110,0,,,,
1807,17/03/2023,M1,10,79,4389,138,110,0,,,,
1808,17/03/2023,M1,5,110,4389,138,,30,EM,,,
1809,17/03/2023,M1,7,95,4389,138,,0,,,,
1810,17/03/2023,M1,4,41,0,0,,60,OT,,,
1811,17/03/2023,M1,6,106,0,0,,60,CO,,,
1812,17/03/2023,M1,2,41,,,,60,MT,,,
1813,17/03/2023,M1,6,139,0,0,150,30,ET,,,
1814,17/03/2023,M1,9,81,4500,122,150,20,LP,,,
1815,17/03/2023,M1,2,64,5700,155,150,10,CR,,,
1816,17/03/2023,M1,2,115,4500,122,150,10,LP,,,
1817,17/03/2023,M1,8,12,5700,155,150,10,CR,,,
1818,17/03/2023,M1,1,83,5700,155,150,10,CR,,,
1819,17/03/2023,M1,7,54,6200,169,150,5,CR,,,
1820,17/03/2023,M1,1,110,7200,196,150,5,CR,,,
1821,17/03/2023,M1,9,30,7100,193,150,5,CR,,,
1822,17/03/2023,M1,4,140,6900,188,150,5,CR,,,
1823,17/03/2023,M1,1,98,3000,82,150,10,CR,,,
1824,17/03/2023,M1,7,84,6470,176,150,10,CR,,,
1825,18/03/2023,M1,6,10,8936,242,,30,ET,,,
1826,18/03/2023,M1,10,9,8936,242,,0,,,,
1827,18/03/2023,M1,1,69,8936,242,,0,,,,
1828,18/03/2023,M1,1,52,8936,242,,0,,,,
1829,18/03/2023,M1,3,124,8936,242,,0,,,,
1830,18/03/2023,M1,4,46,8936,242,,0,,,,
1831,18/03/2023,M1,2,29,8936,242,,0,,,,
1832,18/03/2023,M1,4,115,6334,167,,0,,,,
1833,18/03/2023,M1,3,122,6334,167,,0,,,,
1834,18/03/2023,M1,9,80,6334,167,,0,,,,
1835,18/03/2023,M1,9,75,6334,167,,0,,,,
1836,18/03/2023,M1,10,115,0,0,,60,CO,,,
1837,18/03/2023,M1,10,100,0,0,,30,ET,,,
1838,18/03/2023,M1,1,129,0,0,,60,AO,,,
1839,18/03/2023,M1,8,27,0,0,,60,AO,,,
1840,18/03/2023,M1,1,37,0,0,,60,AT,,,
1841,18/03/2023,M1,5,46,0,0,,60,AT,,,
1842,18/03/2023,M1,3,140,0,0,,60,AT,,,
1843,18/03/2023,M1,1,111,0,0,,30,OT,,,
1844,18/03/2023,M1,3,35,0,0,140,30,AT,,,
1845,18/03/2023,M1,4,65,6000,166,140,10,CR,,,
1846,18/03/2023,M1,5,79,6000,166,140,10,CR,,,
1847,18/03/2023,M1,2,73,7000,194,140,10,,,,
1848,18/03/2023,M1,5,150,5000,114,140,20,LI,,,
1849,19/03/2023,M1,8,145,,,,60,SO,,,
1850,19/03/2023,M1,7,26,,,,60,so,,,
1851,19/03/2023,M1,9,55,,,,60,so,,,
1852,19/03/2023,M1,1,49,,,,60,so,,,
1853,19/03/2023,M1,9,139,,,,60,so,,,
1854,19/03/2023,M1,9,83,,,,60,so,,,
1855,19/03/2023,M1,5,21,,,,60,so,,,
1856,19/03/2023,M1,4,130,,,,60,so,,,
1857,19/03/2023,M1,2,139,,,,60,so,,,
1858,19/03/2023,M1,7,111,,,,60,so,,,
1859,19/03/2023,M1,4,23,,,,60,so,,,
1860,19/03/2023,M1,2,76,,,,60,so,,,
1861,19/03/2023,M1,8,51,,,,60,so,,,
1862,19/03/2023,M1,5,144,,,,60,so,,,
1863,19/03/2023,M1,10,5,,,,60,so,,,
1864,19/03/2023,M1,7,101,,,,60,so,,,
1865,19/03/2023,M1,4,86,,,,60,so,,,
1866,19/03/2023,M1,2,136,,,,60,so,,,
1867,19/03/2023,M1,1,103,,,,60,so,,,
1868,19/03/2023,M1,10,74,,,,60,so,,,
1869,19/03/2023,M1,10,65,,,,60,so,,,
1870,19/03/2023,M1,4,26,,,,60,SO,,,
1871,19/03/2023,M1,1,56,,,,60,so,,,
1872,19/03/2023,M1,2,99,,,,60,so,,,
1873,20/03/2023,M1,10,93,0,,,60,AL,,,
1874,20/03/2023,M1,2,81,0,,,60,AT,,,
1875,20/03/2023,M1,8,17,0,,,60,AT,,,
1876,20/03/2023,M1,7,114,0,,,60,,,,
1877,20/03/2023,M1,10,10,0,,,60,,,,
1878,20/03/2023,M1,1,1,0,,,60,LP,,,
1879,20/03/2023,M1,10,110,10421,287,170,0,,,,
1880,20/03/2023,M1,2,150,5210,143,170,30,,,,
1881,20/03/2023,M1,8,69,10421,287,170,0,,,,
1882,20/03/2023,M1,4,129,5210,143,170,30,,,,
1883,20/03/2023,M1,1,73,10421,287,170,0,,,,
1884,20/03/2023,M1,5,112,10421,287,170,0,,,,
1885,20/03/2023,M1,6,110,9000,248,,0,,,,
1886,20/03/2023,M1,10,125,9700,267,,0,,,,
1887,20/03/2023,M1,6,5,9700,267,,0,,,,
1888,20/03/2023,M1,3,71,9700,267,,0,,,,
1889,20/03/2023,M1,9,77,9700,267,,0,,,,
